case_id,base_case_id,current_level,current_profile,fault_terminal,fault_site,fault_component,representative_fault_node,component_type,fault_type,severity,service_years,ambient_temp,vent_state,door_state,t_fault_start,circuit_id,supply_mode,source_voltage_nominal,upstream_path_resistance,fault_x_mm,fault_y_mm,fault_z_mm,surface_area,conv_hA,heat_capacity,fuel_mass,burn_rate,contact_ceiling,contact_loosen_scale,oxide_scale,arc_voltage_base,arc_field_v_per_mm,k_arc_ayrton,arc_growth_coeff,arc_rebridge_coeff,arc_energy_zone_low,arc_energy_zone_high,gas_ignition_threshold,min_ignition_duration,min_arc_hold_current,spread_plume_scale,spread_harness_scale,spread_exposure_gain,spread_gas_threshold_scale,spread_temp_threshold_scale,spread_heat_threshold_scale,spread_exposure_threshold_scale,min_spread_signals,spread_current_floor,spread_current_ref_a,spread_current_span_a,ac_source_phase,ac_extinction_voltage,ac_restrike_voltage,ac_reignition_overshoot,ac_phase_extinction_band,seed
CASE_01605,AC_CONSTANT,10.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,20.0,26.0,forced,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1605002
CASE_01606,AC_CONSTANT,10.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,20.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1606000
CASE_01607,AC_CONSTANT,10.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,20.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1607001
CASE_01608,AC_CONSTANT,10.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,20.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1608002
CASE_01609,AC_CONSTANT,10.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,30.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1609000
CASE_01610,AC_CONSTANT,10.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,30.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1610001
CASE_01611,AC_CONSTANT,10.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,30.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1611002
CASE_01612,AC_CONSTANT,10.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,30.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1612000
CASE_01613,AC_CONSTANT,10.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,30.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1613001
CASE_01614,AC_CONSTANT,10.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,30.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1614002
CASE_01615,AC_CONSTANT,10.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,30.0,26.0,forced,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1615000
CASE_01616,AC_CONSTANT,10.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,30.0,26.0,forced,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1616001
CASE_01617,AC_CONSTANT,10.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,30.0,26.0,forced,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1617002
CASE_01618,AC_CONSTANT,10.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,30.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1618000
CASE_01619,AC_CONSTANT,10.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,30.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1619001
CASE_01620,AC_CONSTANT,10.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,30.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1620002
CASE_01621,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,0.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1621000
CASE_01622,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,0.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1622001
CASE_01623,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,0.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1623002
CASE_01624,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,0.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1624000
CASE_01625,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,0.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1625001
CASE_01626,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,0.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1626002
CASE_01627,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,0.0,26.0,forced,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1627000
CASE_01628,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,0.0,26.0,forced,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1628001
CASE_01629,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,0.0,26.0,forced,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1629002
CASE_01630,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,0.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1630000
CASE_01631,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,0.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1631001
CASE_01632,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,0.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1632002
CASE_01633,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,5.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1633000
CASE_01634,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,5.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1634001
CASE_01635,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,5.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1635002
CASE_01636,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,5.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1636000
CASE_01637,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,5.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1637001
CASE_01638,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,5.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1638002
CASE_01639,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,5.0,26.0,forced,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1639000
CASE_01640,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,5.0,26.0,forced,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1640001
CASE_01641,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,5.0,26.0,forced,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1641002
CASE_01642,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,5.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1642000
CASE_01643,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,5.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1643001
CASE_01644,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,5.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1644002
CASE_01645,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,10.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1645000
CASE_01646,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,10.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1646001
CASE_01647,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,10.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1647002
CASE_01648,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,10.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1648000
CASE_01649,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,10.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1649001
CASE_01650,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,10.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1650002
CASE_01651,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,10.0,26.0,forced,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1651000
CASE_01652,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,10.0,26.0,forced,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1652001
CASE_01653,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,10.0,26.0,forced,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1653002
CASE_01654,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,10.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1654000
CASE_01655,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,10.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1655001
CASE_01656,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,10.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1656002
CASE_01657,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,20.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1657000
CASE_01658,AC_CONSTANT,15.0,constant,X2,X2,X2,X2_1,terminal_block,poor_contact,0.75,20.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,610.0,330.0,705.0,0.005,0.05,55.0,9.0,0.06,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,1658001
