"case_id","fault_terminal","component_type","supply_mode","current_level","service_years","vent_state","door_state","current_profile","ambient_temp","severity","seed"
"CASE_01176","X1","terminal_block","DC","15.0","10.0","off","closed","constant","26.0","0.75","1176002"
"CASE_01177","X1","terminal_block","DC","15.0","20.0","normal","closed","constant","26.0","0.75","1177000"
"CASE_01178","X1","terminal_block","DC","15.0","20.0","normal","closed","constant","26.0","0.75","1178001"
"CASE_01179","X1","terminal_block","DC","15.0","20.0","normal","closed","constant","26.0","0.75","1179002"
"CASE_01180","X1","terminal_block","DC","15.0","20.0","reduced","closed","constant","26.0","0.75","1180000"
"CASE_01181","X1","terminal_block","DC","15.0","20.0","reduced","closed","constant","26.0","0.75","1181001"
"CASE_01182","X1","terminal_block","DC","15.0","20.0","reduced","closed","constant","26.0","0.75","1182002"
"CASE_01183","X1","terminal_block","DC","15.0","20.0","forced","closed","constant","26.0","0.75","1183000"
"CASE_01184","X1","terminal_block","DC","15.0","20.0","forced","closed","constant","26.0","0.75","1184001"
"CASE_01185","X1","terminal_block","DC","15.0","20.0","forced","closed","constant","26.0","0.75","1185002"
"CASE_01186","X1","terminal_block","DC","15.0","20.0","off","closed","constant","26.0","0.75","1186000"
"CASE_01187","X1","terminal_block","DC","15.0","20.0","off","closed","constant","26.0","0.75","1187001"
"CASE_01188","X1","terminal_block","DC","15.0","20.0","off","closed","constant","26.0","0.75","1188002"
"CASE_01189","X1","terminal_block","DC","15.0","30.0","normal","closed","constant","26.0","0.75","1189000"
"CASE_01190","X1","terminal_block","DC","15.0","30.0","normal","closed","constant","26.0","0.75","1190001"
"CASE_01191","X1","terminal_block","DC","15.0","30.0","normal","closed","constant","26.0","0.75","1191002"
"CASE_01192","X1","terminal_block","DC","15.0","30.0","reduced","closed","constant","26.0","0.75","1192000"
"CASE_01193","X1","terminal_block","DC","15.0","30.0","reduced","closed","constant","26.0","0.75","1193001"
"CASE_01194","X1","terminal_block","DC","15.0","30.0","reduced","closed","constant","26.0","0.75","1194002"
"CASE_01195","X1","terminal_block","DC","15.0","30.0","forced","closed","constant","26.0","0.75","1195000"
"CASE_01196","X1","terminal_block","DC","15.0","30.0","forced","closed","constant","26.0","0.75","1196001"
"CASE_01197","X1","terminal_block","DC","15.0","30.0","forced","closed","constant","26.0","0.75","1197002"
"CASE_01198","X1","terminal_block","DC","15.0","30.0","off","closed","constant","26.0","0.75","1198000"
"CASE_01199","X1","terminal_block","DC","15.0","30.0","off","closed","constant","26.0","0.75","1199001"
"CASE_01200","X1","terminal_block","DC","15.0","30.0","off","closed","constant","26.0","0.75","1200002"
"CASE_01201","X1","terminal_block","DC","20.0","0.0","normal","closed","constant","26.0","0.75","1201000"
"CASE_01202","X1","terminal_block","DC","20.0","0.0","normal","closed","constant","26.0","0.75","1202001"
"CASE_01203","X1","terminal_block","DC","20.0","0.0","normal","closed","constant","26.0","0.75","1203002"
"CASE_01204","X1","terminal_block","DC","20.0","0.0","reduced","closed","constant","26.0","0.75","1204000"
"CASE_01205","X1","terminal_block","DC","20.0","0.0","reduced","closed","constant","26.0","0.75","1205001"
"CASE_01206","X1","terminal_block","DC","20.0","0.0","reduced","closed","constant","26.0","0.75","1206002"
"CASE_01207","X1","terminal_block","DC","20.0","0.0","forced","closed","constant","26.0","0.75","1207000"
"CASE_01208","X1","terminal_block","DC","20.0","0.0","forced","closed","constant","26.0","0.75","1208001"
"CASE_01209","X1","terminal_block","DC","20.0","0.0","forced","closed","constant","26.0","0.75","1209002"
"CASE_01210","X1","terminal_block","DC","20.0","0.0","off","closed","constant","26.0","0.75","1210000"
"CASE_01211","X1","terminal_block","DC","20.0","0.0","off","closed","constant","26.0","0.75","1211001"
"CASE_01212","X1","terminal_block","DC","20.0","0.0","off","closed","constant","26.0","0.75","1212002"
"CASE_01213","X1","terminal_block","DC","20.0","5.0","normal","closed","constant","26.0","0.75","1213000"
"CASE_01214","X1","terminal_block","DC","20.0","5.0","normal","closed","constant","26.0","0.75","1214001"
"CASE_01215","X1","terminal_block","DC","20.0","5.0","normal","closed","constant","26.0","0.75","1215002"
"CASE_01216","X1","terminal_block","DC","20.0","5.0","reduced","closed","constant","26.0","0.75","1216000"
"CASE_01217","X1","terminal_block","DC","20.0","5.0","reduced","closed","constant","26.0","0.75","1217001"
"CASE_01218","X1","terminal_block","DC","20.0","5.0","reduced","closed","constant","26.0","0.75","1218002"
"CASE_01219","X1","terminal_block","DC","20.0","5.0","forced","closed","constant","26.0","0.75","1219000"
"CASE_01220","X1","terminal_block","DC","20.0","5.0","forced","closed","constant","26.0","0.75","1220001"
"CASE_01221","X1","terminal_block","DC","20.0","5.0","forced","closed","constant","26.0","0.75","1221002"
"CASE_01222","X1","terminal_block","DC","20.0","5.0","off","closed","constant","26.0","0.75","1222000"
"CASE_01223","X1","terminal_block","DC","20.0","5.0","off","closed","constant","26.0","0.75","1223001"
"CASE_01224","X1","terminal_block","DC","20.0","5.0","off","closed","constant","26.0","0.75","1224002"
"CASE_01225","X1","terminal_block","DC","20.0","10.0","normal","closed","constant","26.0","0.75","1225000"
"CASE_01226","X1","terminal_block","DC","20.0","10.0","normal","closed","constant","26.0","0.75","1226001"
"CASE_01227","X1","terminal_block","DC","20.0","10.0","normal","closed","constant","26.0","0.75","1227002"
"CASE_01228","X1","terminal_block","DC","20.0","10.0","reduced","closed","constant","26.0","0.75","1228000"
"CASE_01229","X1","terminal_block","DC","20.0","10.0","reduced","closed","constant","26.0","0.75","1229001"
"CASE_01230","X1","terminal_block","DC","20.0","10.0","reduced","closed","constant","26.0","0.75","1230002"
"CASE_01231","X1","terminal_block","DC","20.0","10.0","forced","closed","constant","26.0","0.75","1231000"
"CASE_01232","X1","terminal_block","DC","20.0","10.0","forced","closed","constant","26.0","0.75","1232001"
"CASE_01233","X1","terminal_block","DC","20.0","10.0","forced","closed","constant","26.0","0.75","1233002"
"CASE_01234","X1","terminal_block","DC","20.0","10.0","off","closed","constant","26.0","0.75","1234000"
"CASE_01235","X1","terminal_block","DC","20.0","10.0","off","closed","constant","26.0","0.75","1235001"
"CASE_01236","X1","terminal_block","DC","20.0","10.0","off","closed","constant","26.0","0.75","1236002"
"CASE_01237","X1","terminal_block","DC","20.0","20.0","normal","closed","constant","26.0","0.75","1237000"
"CASE_01238","X1","terminal_block","DC","20.0","20.0","normal","closed","constant","26.0","0.75","1238001"
"CASE_01239","X1","terminal_block","DC","20.0","20.0","normal","closed","constant","26.0","0.75","1239002"
"CASE_01240","X1","terminal_block","DC","20.0","20.0","reduced","closed","constant","26.0","0.75","1240000"
"CASE_01241","X1","terminal_block","DC","20.0","20.0","reduced","closed","constant","26.0","0.75","1241001"
"CASE_01242","X1","terminal_block","DC","20.0","20.0","reduced","closed","constant","26.0","0.75","1242002"
"CASE_01243","X1","terminal_block","DC","20.0","20.0","forced","closed","constant","26.0","0.75","1243000"
"CASE_01244","X1","terminal_block","DC","20.0","20.0","forced","closed","constant","26.0","0.75","1244001"
"CASE_01245","X1","terminal_block","DC","20.0","20.0","forced","closed","constant","26.0","0.75","1245002"
"CASE_01246","X1","terminal_block","DC","20.0","20.0","off","closed","constant","26.0","0.75","1246000"
"CASE_01247","X1","terminal_block","DC","20.0","20.0","off","closed","constant","26.0","0.75","1247001"
"CASE_01248","X1","terminal_block","DC","20.0","20.0","off","closed","constant","26.0","0.75","1248002"
"CASE_01249","X1","terminal_block","DC","20.0","30.0","normal","closed","constant","26.0","0.75","1249000"
"CASE_01250","X1","terminal_block","DC","20.0","30.0","normal","closed","constant","26.0","0.75","1250001"
"CASE_01251","X1","terminal_block","DC","20.0","30.0","normal","closed","constant","26.0","0.75","1251002"
"CASE_01252","X1","terminal_block","DC","20.0","30.0","reduced","closed","constant","26.0","0.75","1252000"
"CASE_01253","X1","terminal_block","DC","20.0","30.0","reduced","closed","constant","26.0","0.75","1253001"
"CASE_01254","X1","terminal_block","DC","20.0","30.0","reduced","closed","constant","26.0","0.75","1254002"
"CASE_01255","X1","terminal_block","DC","20.0","30.0","forced","closed","constant","26.0","0.75","1255000"
"CASE_01256","X1","terminal_block","DC","20.0","30.0","forced","closed","constant","26.0","0.75","1256001"
"CASE_01257","X1","terminal_block","DC","20.0","30.0","forced","closed","constant","26.0","0.75","1257002"
"CASE_01258","X1","terminal_block","DC","20.0","30.0","off","closed","constant","26.0","0.75","1258000"
"CASE_01259","X1","terminal_block","DC","20.0","30.0","off","closed","constant","26.0","0.75","1259001"
"CASE_01260","X1","terminal_block","DC","20.0","30.0","off","closed","constant","26.0","0.75","1260002"
"CASE_01261","X1","terminal_block","DC","25.0","0.0","normal","closed","constant","26.0","0.75","1261000"
"CASE_01262","X1","terminal_block","DC","25.0","0.0","normal","closed","constant","26.0","0.75","1262001"
"CASE_01263","X1","terminal_block","DC","25.0","0.0","normal","closed","constant","26.0","0.75","1263002"
"CASE_01264","X1","terminal_block","DC","25.0","0.0","reduced","closed","constant","26.0","0.75","1264000"
"CASE_01265","X1","terminal_block","DC","25.0","0.0","reduced","closed","constant","26.0","0.75","1265001"
"CASE_01266","X1","terminal_block","DC","25.0","0.0","reduced","closed","constant","26.0","0.75","1266002"
"CASE_01267","X1","terminal_block","DC","25.0","0.0","forced","closed","constant","26.0","0.75","1267000"
"CASE_01268","X1","terminal_block","DC","25.0","0.0","forced","closed","constant","26.0","0.75","1268001"
"CASE_01269","X1","terminal_block","DC","25.0","0.0","forced","closed","constant","26.0","0.75","1269002"
"CASE_01270","X1","terminal_block","DC","25.0","0.0","off","closed","constant","26.0","0.75","1270000"
"CASE_01271","X1","terminal_block","DC","25.0","0.0","off","closed","constant","26.0","0.75","1271001"
"CASE_01272","X1","terminal_block","DC","25.0","0.0","off","closed","constant","26.0","0.75","1272002"
"CASE_01273","X1","terminal_block","DC","25.0","5.0","normal","closed","constant","26.0","0.75","1273000"
"CASE_01274","X1","terminal_block","DC","25.0","5.0","normal","closed","constant","26.0","0.75","1274001"
"CASE_01275","X1","terminal_block","DC","25.0","5.0","normal","closed","constant","26.0","0.75","1275002"
"CASE_01276","X1","terminal_block","DC","25.0","5.0","reduced","closed","constant","26.0","0.75","1276000"
"CASE_01277","X1","terminal_block","DC","25.0","5.0","reduced","closed","constant","26.0","0.75","1277001"
"CASE_01278","X1","terminal_block","DC","25.0","5.0","reduced","closed","constant","26.0","0.75","1278002"
"CASE_01279","X1","terminal_block","DC","25.0","5.0","forced","closed","constant","26.0","0.75","1279000"
"CASE_01280","X1","terminal_block","DC","25.0","5.0","forced","closed","constant","26.0","0.75","1280001"
"CASE_01281","X1","terminal_block","DC","25.0","5.0","forced","closed","constant","26.0","0.75","1281002"
"CASE_01282","X1","terminal_block","DC","25.0","5.0","off","closed","constant","26.0","0.75","1282000"
"CASE_01283","X1","terminal_block","DC","25.0","5.0","off","closed","constant","26.0","0.75","1283001"
"CASE_01284","X1","terminal_block","DC","25.0","5.0","off","closed","constant","26.0","0.75","1284002"
"CASE_01285","X1","terminal_block","DC","25.0","10.0","normal","closed","constant","26.0","0.75","1285000"
"CASE_01286","X1","terminal_block","DC","25.0","10.0","normal","closed","constant","26.0","0.75","1286001"
"CASE_01287","X1","terminal_block","DC","25.0","10.0","normal","closed","constant","26.0","0.75","1287002"
"CASE_01288","X1","terminal_block","DC","25.0","10.0","reduced","closed","constant","26.0","0.75","1288000"
"CASE_01289","X1","terminal_block","DC","25.0","10.0","reduced","closed","constant","26.0","0.75","1289001"
"CASE_01290","X1","terminal_block","DC","25.0","10.0","reduced","closed","constant","26.0","0.75","1290002"
"CASE_01291","X1","terminal_block","DC","25.0","10.0","forced","closed","constant","26.0","0.75","1291000"
"CASE_01292","X1","terminal_block","DC","25.0","10.0","forced","closed","constant","26.0","0.75","1292001"
"CASE_01293","X1","terminal_block","DC","25.0","10.0","forced","closed","constant","26.0","0.75","1293002"
"CASE_01294","X1","terminal_block","DC","25.0","10.0","off","closed","constant","26.0","0.75","1294000"
"CASE_01295","X1","terminal_block","DC","25.0","10.0","off","closed","constant","26.0","0.75","1295001"
"CASE_01296","X1","terminal_block","DC","25.0","10.0","off","closed","constant","26.0","0.75","1296002"
"CASE_01297","X1","terminal_block","DC","25.0","20.0","normal","closed","constant","26.0","0.75","1297000"
"CASE_01298","X1","terminal_block","DC","25.0","20.0","normal","closed","constant","26.0","0.75","1298001"
"CASE_01299","X1","terminal_block","DC","25.0","20.0","normal","closed","constant","26.0","0.75","1299002"
"CASE_01300","X1","terminal_block","DC","25.0","20.0","reduced","closed","constant","26.0","0.75","1300000"
"CASE_01301","X1","terminal_block","DC","25.0","20.0","reduced","closed","constant","26.0","0.75","1301001"
"CASE_01302","X1","terminal_block","DC","25.0","20.0","reduced","closed","constant","26.0","0.75","1302002"
"CASE_01303","X1","terminal_block","DC","25.0","20.0","forced","closed","constant","26.0","0.75","1303000"
"CASE_01304","X1","terminal_block","DC","25.0","20.0","forced","closed","constant","26.0","0.75","1304001"
"CASE_01305","X1","terminal_block","DC","25.0","20.0","forced","closed","constant","26.0","0.75","1305002"
"CASE_01306","X1","terminal_block","DC","25.0","20.0","off","closed","constant","26.0","0.75","1306000"
"CASE_01307","X1","terminal_block","DC","25.0","20.0","off","closed","constant","26.0","0.75","1307001"
"CASE_01308","X1","terminal_block","DC","25.0","20.0","off","closed","constant","26.0","0.75","1308002"
"CASE_01309","X1","terminal_block","DC","25.0","30.0","normal","closed","constant","26.0","0.75","1309000"
"CASE_01310","X1","terminal_block","DC","25.0","30.0","normal","closed","constant","26.0","0.75","1310001"
"CASE_01311","X1","terminal_block","DC","25.0","30.0","normal","closed","constant","26.0","0.75","1311002"
"CASE_01312","X1","terminal_block","DC","25.0","30.0","reduced","closed","constant","26.0","0.75","1312000"
"CASE_01313","X1","terminal_block","DC","25.0","30.0","reduced","closed","constant","26.0","0.75","1313001"
"CASE_01314","X1","terminal_block","DC","25.0","30.0","reduced","closed","constant","26.0","0.75","1314002"
"CASE_01315","X1","terminal_block","DC","25.0","30.0","forced","closed","constant","26.0","0.75","1315000"
"CASE_01316","X1","terminal_block","DC","25.0","30.0","forced","closed","constant","26.0","0.75","1316001"
"CASE_01317","X1","terminal_block","DC","25.0","30.0","forced","closed","constant","26.0","0.75","1317002"
"CASE_01318","X1","terminal_block","DC","25.0","30.0","off","closed","constant","26.0","0.75","1318000"
"CASE_01319","X1","terminal_block","DC","25.0","30.0","off","closed","constant","26.0","0.75","1319001"
"CASE_01320","X1","terminal_block","DC","25.0","30.0","off","closed","constant","26.0","0.75","1320002"
"CASE_01321","X1","terminal_block","DC","30.0","0.0","normal","closed","constant","26.0","0.75","1321000"
"CASE_01322","X1","terminal_block","DC","30.0","0.0","normal","closed","constant","26.0","0.75","1322001"
"CASE_01323","X1","terminal_block","DC","30.0","0.0","normal","closed","constant","26.0","0.75","1323002"
"CASE_01324","X1","terminal_block","DC","30.0","0.0","reduced","closed","constant","26.0","0.75","1324000"
"CASE_01325","X1","terminal_block","DC","30.0","0.0","reduced","closed","constant","26.0","0.75","1325001"
"CASE_01326","X1","terminal_block","DC","30.0","0.0","reduced","closed","constant","26.0","0.75","1326002"
